  0.11292E+01  0.96117E+01  0.58130E+01  0.34783E+01  0.59836E+00
  0.11285E+01  0.96035E+01  0.58068E+01  0.34727E+01  0.59804E+00
  0.11279E+01  0.95957E+01  0.58006E+01  0.34671E+01  0.59771E+00
  0.11272E+01  0.95879E+01  0.57944E+01  0.34615E+01  0.59738E+00
  0.11266E+01  0.95801E+01  0.57882E+01  0.34559E+01  0.59706E+00
  0.11259E+01  0.95723E+01  0.57820E+01  0.34503E+01  0.59673E+00
  0.11253E+01  0.95645E+01  0.57758E+01  0.34447E+01  0.59640E+00
  0.11246E+01  0.95567E+01  0.57696E+01  0.34391E+01  0.59608E+00
  0.11240E+01  0.95489E+01  0.57634E+01  0.34336E+01  0.59575E+00
  0.11233E+01  0.95411E+01  0.57572E+01  0.34280E+01  0.59542E+00
  0.11227E+01  0.95333E+01  0.57511E+01  0.34224E+01  0.59509E+00
  0.11220E+01  0.95255E+01  0.57449E+01  0.34169E+01  0.59477E+00
  0.11214E+01  0.95177E+01  0.57387E+01  0.34113E+01  0.59444E+00
  0.11207E+01  0.95099E+01  0.57325E+01  0.34057E+01  0.59411E+00
  0.11201E+01  0.95021E+01  0.57263E+01  0.34002E+01  0.59379E+00
  0.11194E+01  0.94943E+01  0.57201E+01  0.33947E+01  0.59346E+00
  0.11188E+01  0.94865E+01  0.57139E+01  0.33891E+01  0.59313E+00
  0.11181E+01  0.94787E+01  0.57078E+01  0.33836E+01  0.59281E+00
  0.11175E+01  0.94709E+01  0.57016E+01  0.33781E+01  0.59248E+00
  0.11168E+01  0.94632E+01  0.56954E+01  0.33726E+01  0.59215E+00
  0.11162E+01  0.94554E+01  0.56892E+01  0.33670E+01  0.59183E+00
  0.11155E+01  0.94476E+01  0.56831E+01  0.33615E+01  0.59150E+00
  0.11149E+01  0.94398E+01  0.56769E+01  0.33560E+01  0.59117E+00
  0.11142E+01  0.94320E+01  0.56707E+01  0.33505E+01  0.59085E+00
  0.11136E+01  0.94242E+01  0.56646E+01  0.33450E+01  0.59052E+00
  0.11129E+01  0.94164E+01  0.56584E+01  0.33395E+01  0.59019E+00
  0.11123E+01  0.94086E+01  0.56522E+01  0.33341E+01  0.58987E+00
  0.11116E+01  0.94009E+01  0.56461E+01  0.33286E+01  0.58954E+00
  0.11110E+01  0.93931E+01  0.56399E+01  0.33231E+01  0.58921E+00
  0.11103E+01  0.93853E+01  0.56337E+01  0.33176E+01  0.58889E+00
  0.11097E+01  0.93775E+01  0.56276E+01  0.33122E+01  0.58856E+00
  0.11090E+01  0.93697E+01  0.56214E+01  0.33067E+01  0.58824E+00
  0.11084E+01  0.93619E+01  0.56153E+01  0.33013E+01  0.58791E+00
  0.11077E+01  0.93541E+01  0.56091E+01  0.32958E+01  0.58758E+00
  0.11071E+01  0.93464E+01  0.56030E+01  0.32904E+01  0.58726E+00
  0.11064E+01  0.93386E+01  0.55968E+01  0.32850E+01  0.58693E+00
  0.11058E+01  0.93308E+01  0.55907E+01  0.32795E+01  0.58661E+00
  0.11051E+01  0.93230E+01  0.55845E+01  0.32741E+01  0.58628E+00
  0.11045E+01  0.93152E+01  0.55784E+01  0.32687E+01  0.58596E+00
  0.11038E+01  0.93074E+01  0.55722E+01  0.32633E+01  0.58563E+00
  0.11032E+01  0.92997E+01  0.55661E+01  0.32579E+01  0.58531E+00
  0.11025E+01  0.92919E+01  0.55599E+01  0.32525E+01  0.58498E+00
  0.11019E+01  0.92841E+01  0.55538E+01  0.32471E+01  0.58466E+00
  0.11012E+01  0.92763E+01  0.55476E+01  0.32417E+01  0.58433E+00
  0.11006E+01  0.92685E+01  0.55415E+01  0.32363E+01  0.58401E+00
  0.10999E+01  0.92608E+01  0.55354E+01  0.32309E+01  0.58368E+00
